latitude,longitude,Meters,ID,MeanElevation
32.343850580000002,-110.718377660000002,450.0000000,45,1505.000000000000000
32.343940670000002,-110.718382079999998,460.0000000,46,1505.000000000000000
32.344030770000003,-110.718386499999994,470.0000000,47,1512.000000000000000
32.344120859999997,-110.718390929999998,480.0000000,48,1512.000000000000000
32.344210959999998,-110.718395349999994,490.0000000,49,1512.000000000000000
32.344301049999999,-110.718399770000005,500.0000000,50,1505.000000000000000
32.344391139999999,-110.718404190000001,510.0000000,51,1505.000000000000000
32.344481240000000,-110.718408620000005,520.0000000,52,1505.000000000000000
32.344571330000001,-110.718413040000002,530.0000000,53,1505.000000000000000
32.344661420000001,-110.718417459999998,540.0000000,54,1505.000000000000000
32.344751520000003,-110.718421879999994,550.0000000,55,1505.000000000000000
32.344841610000003,-110.718426300000004,560.0000000,56,1505.000000000000000
32.344931709999997,-110.718430729999994,570.0000000,57,1511.000000000000000
32.345021770000002,-110.718435810000003,580.0000000,58,1511.000000000000000
32.345111809999999,-110.718441619999993,590.0000000,59,1511.000000000000000
32.345201850000002,-110.718447429999998,600.0000000,60,1511.000000000000000
32.345291879999998,-110.718453240000002,610.0000000,61,1511.000000000000000
32.345381920000001,-110.718459050000007,620.0000000,62,1511.000000000000000
32.345471969999998,-110.718461790000006,630.0000000,63,1511.000000000000000
32.345562049999998,-110.718456950000004,640.0000000,64,1511.000000000000000
32.345652129999998,-110.718452099999993,650.0000000,65,1511.000000000000000
32.345737309999997,-110.718420100000003,660.0000000,66,1517.000000000000000
32.345821440000002,-110.718381910000005,670.0000000,67,1526.000000000000000
32.345906690000000,-110.718347269999995,680.0000000,68,1526.000000000000000
32.345991359999999,-110.718310930000001,690.0000000,69,1526.000000000000000
32.346073539999999,-110.718267209999993,700.0000000,70,1526.000000000000000
32.346155719999999,-110.718223490000000,710.0000000,71,1526.000000000000000
32.346234760000002,-110.718172510000002,720.0000000,72,1526.000000000000000
32.346313080000002,-110.718119880000003,730.0000000,73,1526.000000000000000
32.346391400000002,-110.718067250000004,740.0000000,74,1526.000000000000000
32.346469730000003,-110.718014609999997,750.0000000,75,1526.000000000000000
32.346548050000003,-110.717961979999998,760.0000000,76,1524.000000000000000
32.346626379999996,-110.717909340000006,770.0000000,77,1524.000000000000000
32.346704699999997,-110.717856710000007,780.0000000,78,1524.000000000000000
32.346783019999997,-110.717804070000000,790.0000000,79,1524.000000000000000
32.346861349999998,-110.717751440000001,800.0000000,80,1524.000000000000000
32.346939669999998,-110.717698799999994,810.0000000,81,1524.000000000000000
32.347019719999999,-110.717650169999999,820.0000000,82,1524.000000000000000
32.347101930000001,-110.717606509999996,830.0000000,83,1524.000000000000000
32.347184130000002,-110.717562849999993,840.0000000,84,1524.000000000000000
32.347269930000003,-110.717540819999996,850.0000000,85,1545.000000000000000
32.347360039999998,-110.717544680000003,860.0000000,86,1533.000000000000000
32.347448929999999,-110.717560349999999,870.0000000,87,1533.000000000000000
32.347537170000003,-110.717582230000005,880.0000000,88,1536.000000000000000
32.347623360000000,-110.717611140000002,890.0000000,89,1536.000000000000000
32.347704460000003,-110.717657579999994,900.0000000,90,1536.000000000000000
32.347780989999997,-110.717712270000007,910.0000000,91,1536.000000000000000
32.347849789999998,-110.717780939999997,920.0000000,92,1536.000000000000000
32.347904120000003,-110.717864250000005,930.0000000,93,1536.000000000000000
32.347951379999998,-110.717954719999994,940.0000000,94,1536.000000000000000
32.347994569999997,-110.718047889999994,950.0000000,95,1536.000000000000000
32.348035789999997,-110.718142360000002,960.0000000,96,1536.000000000000000
32.348066119999999,-110.718242090000004,970.0000000,97,1536.000000000000000
32.348092999999999,-110.718343489999995,980.0000000,98,1536.000000000000000
32.348094750000001,-110.718449570000004,990.0000000,99,1543.000000000000000
32.348095760000000,-110.718555789999996,1000.0000000,100,1543.000000000000000
32.348085279999999,-110.718659959999997,1010.0000000,101,1543.000000000000000
32.348057730000001,-110.718761110000003,1020.0000000,102,1543.000000000000000
32.348030170000001,-110.718862250000001,1030.0000000,103,1543.000000000000000
32.348002610000002,-110.718963389999999,1040.0000000,104,1543.000000000000000
32.347975060000003,-110.719064540000005,1050.0000000,105,1543.000000000000000
32.347947499999997,-110.719165680000003,1060.0000000,106,1543.000000000000000
32.347919939999997,-110.719266820000001,1070.0000000,107,1549.000000000000000
32.347892389999998,-110.719367969999993,1080.0000000,108,1549.000000000000000
32.347864229999999,-110.719468879999994,1090.0000000,109,1549.000000000000000
32.347835940000003,-110.719569739999997,1100.0000000,110,1549.000000000000000
32.347807650000000,-110.719670600000001,1110.0000000,111,1549.000000000000000
32.347796340000002,-110.719774930000000,1120.0000000,112,1549.000000000000000
32.347794129999997,-110.719881130000005,1130.0000000,113,1549.000000000000000
32.347796090000003,-110.719986989999995,1140.0000000,114,1549.000000000000000
32.347810459999998,-110.720091850000003,1150.0000000,115,1551.000000000000000
32.347824830000000,-110.720196720000004,1160.0000000,116,1551.000000000000000
32.347839209999997,-110.720301590000005,1170.0000000,117,1551.000000000000000
32.347859919999998,-110.720404889999998,1180.0000000,118,1551.000000000000000
32.347882349999999,-110.720507780000005,1190.0000000,119,1551.000000000000000
32.347904780000000,-110.720610669999999,1200.0000000,120,1551.000000000000000
32.347927200000001,-110.720713559999993,1210.0000000,121,1551.000000000000000
32.347947150000003,-110.720817100000005,1220.0000000,122,1551.000000000000000
32.347964269999999,-110.720921390000001,1230.0000000,123,1554.000000000000000
32.347981390000001,-110.721025690000005,1240.0000000,124,1554.000000000000000
32.347998509999996,-110.721129980000001,1250.0000000,125,1554.000000000000000
32.348018359999998,-110.721233569999995,1260.0000000,126,1554.000000000000000
32.348039759999999,-110.721336760000000,1270.0000000,127,1554.000000000000000
32.348061170000001,-110.721439950000004,1280.0000000,128,1554.000000000000000
32.348082570000003,-110.721543130000001,1290.0000000,129,1554.000000000000000
32.348103240000000,-110.721646530000001,1300.0000000,130,1554.000000000000000
32.348123780000002,-110.721749959999997,1310.0000000,131,1566.000000000000000
32.348144320000003,-110.721853400000001,1320.0000000,132,1566.000000000000000
32.348164869999998,-110.721956829999996,1330.0000000,133,1566.000000000000000
32.348189069999997,-110.722059139999999,1340.0000000,134,1576.000000000000000
32.348213639999997,-110.722161349999993,1350.0000000,135,1576.000000000000000
32.348238209999998,-110.722263560000002,1360.0000000,136,1576.000000000000000
32.348262779999999,-110.722365760000002,1370.0000000,137,1576.000000000000000
32.348287350000000,-110.722467969999997,1380.0000000,138,1576.000000000000000
32.348321140000003,-110.722566130000004,1390.0000000,139,1576.000000000000000
32.348359360000003,-110.722662330000006,1400.0000000,140,1576.000000000000000
32.348397589999998,-110.722758540000001,1410.0000000,141,1576.000000000000000
32.348440420000003,-110.722851870000000,1420.0000000,142,1576.000000000000000
32.348486719999997,-110.722943020000002,1430.0000000,143,1576.000000000000000
32.348533019999998,-110.723034170000005,1440.0000000,144,1576.000000000000000
32.348579340000001,-110.723125319999994,1450.0000000,145,1576.000000000000000
32.348635209999998,-110.723208700000001,1460.0000000,146,1576.000000000000000
32.348691080000002,-110.723292069999999,1470.0000000,147,1576.000000000000000
32.348746949999999,-110.723375450000006,1480.0000000,148,1576.000000000000000
32.348804309999998,-110.723457289999999,1490.0000000,149,1566.000000000000000
32.348867100000000,-110.723533540000005,1500.0000000,150,1566.000000000000000
32.348929880000000,-110.723609780000004,1510.0000000,151,1566.000000000000000
32.348992670000001,-110.723686029999996,1520.0000000,152,1566.000000000000000
32.349055460000002,-110.723762269999995,1530.0000000,153,1575.000000000000000
32.349121019999998,-110.723835100000002,1540.0000000,154,1575.000000000000000
32.349188349999999,-110.723905759999994,1550.0000000,155,1575.000000000000000
32.349255679999999,-110.723976420000000,1560.0000000,156,1575.000000000000000
32.349322999999998,-110.724047089999999,1570.0000000,157,1575.000000000000000
32.349390329999999,-110.724117750000005,1580.0000000,158,1575.000000000000000
32.349457839999999,-110.724188179999999,1590.0000000,159,1575.000000000000000
32.349525610000001,-110.724258239999997,1600.0000000,160,1559.000000000000000
32.349593390000003,-110.724328310000004,1610.0000000,161,1559.000000000000000
32.349661169999997,-110.724398370000003,1620.0000000,162,1559.000000000000000
32.349728939999999,-110.724468439999995,1630.0000000,163,1559.000000000000000
32.349802969999999,-110.724528980000002,1640.0000000,164,1559.000000000000000
32.349877599999999,-110.724588589999996,1650.0000000,165,1578.000000000000000
32.349952230000000,-110.724648209999998,1660.0000000,166,1578.000000000000000
32.350027290000000,-110.724707039999998,1670.0000000,167,1578.000000000000000
32.350104610000002,-110.724761709999996,1680.0000000,168,1578.000000000000000
32.350181929999998,-110.724816369999999,1690.0000000,169,1578.000000000000000
32.350259240000000,-110.724871030000003,1700.0000000,170,1578.000000000000000
32.350338780000001,-110.724919659999998,1710.0000000,171,1578.000000000000000
32.350425489999999,-110.724948800000007,1720.0000000,172,1578.000000000000000
32.350512209999998,-110.724977940000002,1730.0000000,173,1578.000000000000000
32.350598920000003,-110.725007070000004,1740.0000000,174,1578.000000000000000
32.350688560000002,-110.725000780000002,1750.0000000,175,1591.000000000000000
32.350778409999997,-110.724991849999995,1760.0000000,176,1591.000000000000000
32.350868259999999,-110.724982909999994,1770.0000000,177,1591.000000000000000
32.350957860000001,-110.724971330000002,1780.0000000,178,1591.000000000000000
32.351047080000001,-110.724955929999993,1790.0000000,179,1591.000000000000000
32.351136300000000,-110.724940540000006,1800.0000000,180,1591.000000000000000
32.351225180000000,-110.724923090000004,1810.0000000,181,1591.000000000000000
32.351312810000003,-110.724898049999993,1820.0000000,182,1591.000000000000000
32.351400439999999,-110.724873009999996,1830.0000000,183,1591.000000000000000
32.351488070000002,-110.724847980000007,1840.0000000,184,1591.000000000000000
32.351577700000000,-110.724841670000004,1850.0000000,185,1591.000000000000000
32.351667859999999,-110.724840490000005,1860.0000000,186,1591.000000000000000
32.351757849999998,-110.724841870000006,1870.0000000,187,1591.000000000000000
32.351846660000000,-110.724860280000001,1880.0000000,188,1591.000000000000000
32.351935470000001,-110.724878700000005,1890.0000000,189,1591.000000000000000
32.352024520000001,-110.724895110000006,1900.0000000,190,1591.000000000000000
32.352114059999998,-110.724907669999993,1910.0000000,191,1591.000000000000000
32.352201030000003,-110.724900329999997,1920.0000000,192,1591.000000000000000
32.352283370000002,-110.724857009999994,1930.0000000,193,1591.000000000000000
32.352365700000000,-110.724813690000005,1940.0000000,194,1585.000000000000000
32.352450660000002,-110.724779060000003,1950.0000000,195,1585.000000000000000
32.352537720000001,-110.724751380000001,1960.0000000,196,1585.000000000000000
32.352624769999998,-110.724723690000005,1970.0000000,197,1585.000000000000000
32.352685020000003,-110.724649360000001,1980.0000000,198,1585.000000000000000
32.352739170000000,-110.724564409999999,1990.0000000,199,1585.000000000000000
32.352796640000001,-110.724483590000006,2000.0000000,200,1585.000000000000000
32.352871540000002,-110.724424450000001,2010.0000000,201,1585.000000000000000
32.352938829999999,-110.724356200000003,2020.0000000,202,1585.000000000000000
32.352990149999997,-110.724268850000001,2030.0000000,203,1585.000000000000000
32.353041460000000,-110.724181500000000,2040.0000000,204,1619.000000000000000
32.353092779999997,-110.724094149999999,2050.0000000,205,1619.000000000000000
32.353147870000001,-110.724010070000006,2060.0000000,206,1619.000000000000000
32.353203409999999,-110.723926379999995,2070.0000000,207,1584.000000000000000
32.353258959999998,-110.723842700000006,2080.0000000,208,1584.000000000000000
32.353314500000003,-110.723759009999995,2090.0000000,209,1584.000000000000000
32.353370040000001,-110.723675319999998,2100.0000000,210,1584.000000000000000
32.353434069999999,-110.723600579999996,2110.0000000,211,1584.000000000000000
32.353498479999999,-110.723526230000004,2120.0000000,212,1584.000000000000000
32.353563350000002,-110.723452480000006,2130.0000000,213,1584.000000000000000
32.353631970000002,-110.723383569999996,2140.0000000,214,1618.000000000000000
32.353700600000003,-110.723314650000006,2150.0000000,215,1618.000000000000000
32.353769219999997,-110.723245739999996,2160.0000000,216,1618.000000000000000
32.353833569999999,-110.723171429999994,2170.0000000,217,1618.000000000000000
32.353896610000000,-110.723095479999998,2180.0000000,218,1618.000000000000000
32.353959660000001,-110.723019530000002,2190.0000000,219,1618.000000000000000
32.354035260000003,-110.722965470000005,2200.0000000,220,1587.000000000000000
32.354118600000000,-110.722924919999997,2210.0000000,221,1587.000000000000000
32.354201949999997,-110.722884359999995,2220.0000000,222,1587.000000000000000
32.354285290000000,-110.722843810000001,2230.0000000,223,1587.000000000000000
32.354374559999997,-110.722850739999998,2240.0000000,224,1587.000000000000000
32.354462159999997,-110.722871799999993,2250.0000000,225,1587.000000000000000
32.354546249999999,-110.722910150000004,2260.0000000,226,1587.000000000000000
32.354623519999997,-110.722963750000005,2270.0000000,227,1587.000000000000000
32.354684589999998,-110.723041920000000,2280.0000000,228,1587.000000000000000
32.354748919999999,-110.723116349999998,2290.0000000,229,1587.000000000000000
32.354792379999999,-110.723207790000004,2300.0000000,230,1587.000000000000000
32.354818719999997,-110.723308439999997,2310.0000000,231,1587.000000000000000
32.354825580000004,-110.723413350000001,2320.0000000,232,1577.000000000000000
32.354809950000003,-110.723517970000003,2330.0000000,233,1577.000000000000000
32.354793430000001,-110.723622399999996,2340.0000000,234,1577.000000000000000
32.354772959999998,-110.723725779999995,2350.0000000,235,1577.000000000000000
32.354749159999997,-110.723828240000003,2360.0000000,236,1577.000000000000000
32.354725350000002,-110.723930699999997,2370.0000000,237,1577.000000000000000
32.354701550000001,-110.724033169999998,2380.0000000,238,1577.000000000000000
32.354678720000003,-110.724135910000001,2390.0000000,239,1577.000000000000000
32.354660809999999,-110.724240019999996,2400.0000000,240,1575.000000000000000
32.354642900000002,-110.724344139999999,2410.0000000,241,1575.000000000000000
32.354628880000000,-110.724449039999996,2420.0000000,242,1575.000000000000000
32.354617679999997,-110.724554429999998,2430.0000000,243,1575.000000000000000
32.354608679999998,-110.724660130000004,2440.0000000,244,1575.000000000000000
32.354610330000000,-110.724766239999994,2450.0000000,245,1575.000000000000000
32.354617560000001,-110.724872050000002,2460.0000000,246,1575.000000000000000
32.354627720000003,-110.724977609999996,2470.0000000,247,1575.000000000000000
32.354652840000000,-110.725079539999996,2480.0000000,248,1573.000000000000000
32.354681059999997,-110.725180379999998,2490.0000000,249,1573.000000000000000
32.354712710000001,-110.725279850000007,2500.0000000,250,1573.000000000000000
32.354753260000003,-110.725374489999993,2510.0000000,251,1573.000000000000000
32.354796919999998,-110.725467440000003,2520.0000000,252,1573.000000000000000
32.354852160000000,-110.725551139999993,2530.0000000,253,1607.000000000000000
32.354911090000002,-110.725631280000002,2540.0000000,254,1607.000000000000000
32.354979059999998,-110.725701090000001,2550.0000000,255,1607.000000000000000
32.355047020000001,-110.725770909999994,2560.0000000,256,1607.000000000000000
32.355118990000001,-110.725834739999996,2570.0000000,257,1607.000000000000000
32.355192479999999,-110.725896289999994,2580.0000000,258,1578.000000000000000
32.355265969999998,-110.725957850000000,2590.0000000,259,1578.000000000000000
32.355339469999997,-110.726019410000006,2600.0000000,260,1578.000000000000000
32.355414150000001,-110.726078779999995,2610.0000000,261,1578.000000000000000
32.355492249999998,-110.726131870000003,2620.0000000,262,1578.000000000000000
32.355570360000002,-110.726184959999998,2630.0000000,263,1578.000000000000000
32.355652579999997,-110.726227890000004,2640.0000000,264,1578.000000000000000
32.355738320000000,-110.726259299999995,2650.0000000,265,1589.000000000000000
32.355827110000000,-110.726277859999996,2660.0000000,266,1589.000000000000000
32.355914749999997,-110.726253950000000,2670.0000000,267,1589.000000000000000
32.355999850000003,-110.726220490000003,2680.0000000,268,1589.000000000000000
32.356081230000001,-110.726174749999998,2690.0000000,269,1589.000000000000000
32.356160410000001,-110.726124530000007,2700.0000000,270,1589.000000000000000
32.356234479999998,-110.726063940000003,2710.0000000,271,1589.000000000000000
32.356308550000001,-110.726003349999999,2720.0000000,272,1589.000000000000000
32.356386059999998,-110.725950699999999,2730.0000000,273,1589.000000000000000
32.356471139999996,-110.725915499999999,2740.0000000,274,1589.000000000000000
32.356556220000002,-110.725880300000000,2750.0000000,275,1617.000000000000000
32.356641289999999,-110.725845100000001,2760.0000000,276,1617.000000000000000
32.356731279999998,-110.725840090000005,2770.0000000,277,1617.000000000000000
32.356820530000000,-110.725848580000005,2780.0000000,278,1617.000000000000000
32.356908969999999,-110.725869309999993,2790.0000000,279,1617.000000000000000
32.356998859999997,-110.725874660000002,2800.0000000,280,1617.000000000000000
32.357089000000002,-110.725877280000006,2810.0000000,281,1617.000000000000000
32.357178900000001,-110.725884109999996,2820.0000000,282,1617.000000000000000
32.357268449999999,-110.725894069999995,2830.0000000,283,1576.000000000000000
32.357357350000001,-110.725876330000006,2840.0000000,284,1608.000000000000000
32.357443429999996,-110.725847680000001,2850.0000000,285,1608.000000000000000
32.357525639999999,-110.725804010000004,2860.0000000,286,1608.000000000000000
32.357605990000003,-110.725755809999995,2870.0000000,287,1608.000000000000000
32.357684689999999,-110.725704390000004,2880.0000000,288,1608.000000000000000
32.357757470000003,-110.725641679999995,2890.0000000,289,1608.000000000000000
32.357815479999999,-110.725561729999995,2900.0000000,290,1608.000000000000000
32.357865799999999,-110.725473890000004,2910.0000000,291,1608.000000000000000
32.357900090000001,-110.725375940000006,2920.0000000,292,1608.000000000000000
32.357915720000001,-110.725271309999997,2930.0000000,293,1608.000000000000000
32.357930080000003,-110.725166430000002,2940.0000000,294,1608.000000000000000
32.357942080000001,-110.725061269999998,2950.0000000,295,1608.000000000000000
32.357943220000003,-110.724955050000005,2960.0000000,296,1646.000000000000000
32.357944359999998,-110.724848820000005,2970.0000000,297,1646.000000000000000
32.357945510000000,-110.724742590000005,2980.0000000,298,1646.000000000000000
32.357946650000002,-110.724636360000005,2990.0000000,299,1646.000000000000000
32.357947789999997,-110.724530130000005,3000.0000000,300,1646.000000000000000
32.357948929999999,-110.724423900000005,3010.0000000,301,1646.000000000000000
32.357950080000002,-110.724317679999999,3020.0000000,302,1646.000000000000000
32.357954690000000,-110.724211580000002,3030.0000000,303,1664.000000000000000
32.357959500000000,-110.724105499999993,3040.0000000,304,1664.000000000000000
32.357968479999997,-110.724000079999996,3050.0000000,305,1664.000000000000000
32.357987780000002,-110.723896300000007,3060.0000000,306,1664.000000000000000
32.358007110000003,-110.723792540000005,3070.0000000,307,1664.000000000000000
32.358034670000002,-110.723691380000005,3080.0000000,308,1664.000000000000000
32.358062230000002,-110.723590229999999,3090.0000000,309,1664.000000000000000
32.358090339999997,-110.723489290000003,3100.0000000,310,1664.000000000000000
32.358118890000000,-110.723388520000000,3110.0000000,311,1680.000000000000000
32.358151939999999,-110.723290340000005,3120.0000000,312,1680.000000000000000
32.358201899999997,-110.723201900000007,3130.0000000,313,1619.000000000000000
32.358251869999997,-110.723113459999993,3140.0000000,314,1619.000000000000000
32.358325770000000,-110.723053590000006,3150.0000000,315,1619.000000000000000
32.358401499999999,-110.722995929999996,3160.0000000,316,1619.000000000000000
32.358483040000003,-110.722950589999996,3170.0000000,317,1619.000000000000000
32.358564590000000,-110.722905260000005,3180.0000000,318,1619.000000000000000
32.358646139999998,-110.722859920000005,3190.0000000,319,1619.000000000000000
32.358727690000002,-110.722814580000005,3200.0000000,320,1619.000000000000000
32.358808009999997,-110.722766419999999,3210.0000000,321,1619.000000000000000
32.358887029999998,-110.722715239999999,3220.0000000,322,1619.000000000000000
32.358965259999998,-110.722662470000003,3230.0000000,323,1619.000000000000000
32.359041640000001,-110.722606010000007,3240.0000000,324,1571.000000000000000
32.359116759999999,-110.722547539999994,3250.0000000,325,1625.000000000000000
32.359184579999997,-110.722477530000006,3260.0000000,326,1625.000000000000000
32.359252400000003,-110.722407520000004,3270.0000000,327,1625.000000000000000
32.359320539999999,-110.722337960000004,3280.0000000,328,1625.000000000000000
32.359391559999999,-110.722272500000003,3290.0000000,329,1625.000000000000000
32.359462590000000,-110.722207040000001,3300.0000000,330,1625.000000000000000
32.359535340000001,-110.722144409999999,3310.0000000,331,1625.000000000000000
32.359616010000003,-110.722098160000002,3320.0000000,332,1625.000000000000000
32.359700490000002,-110.722061010000004,3330.0000000,333,1625.000000000000000
32.359785039999998,-110.722024090000005,3340.0000000,334,1625.000000000000000
32.359869590000002,-110.721987170000006,3350.0000000,335,1602.000000000000000
32.359954139999999,-110.721950250000006,3360.0000000,336,1602.000000000000000
32.360038690000003,-110.721913330000007,3370.0000000,337,1602.000000000000000
32.360123250000001,-110.721876409999993,3380.0000000,338,1602.000000000000000
32.360207799999998,-110.721839489999994,3390.0000000,339,1602.000000000000000
32.360292350000002,-110.721802569999994,3400.0000000,340,1602.000000000000000
32.360376899999999,-110.721765660000003,3410.0000000,341,1602.000000000000000
32.360461460000003,-110.721728740000003,3420.0000000,342,1602.000000000000000
32.360539209999999,-110.721675050000002,3430.0000000,343,1655.000000000000000
32.360613940000000,-110.721615589999999,3440.0000000,344,1655.000000000000000
32.360675540000003,-110.721538890000005,3450.0000000,345,1655.000000000000000
32.360733840000002,-110.721457830000006,3460.0000000,346,1620.000000000000000
32.360792130000000,-110.721376780000000,3470.0000000,347,1620.000000000000000
32.360850419999998,-110.721295720000001,3480.0000000,348,1620.000000000000000
32.360901980000001,-110.721208720000007,3490.0000000,349,1620.000000000000000
32.360951640000003,-110.721120049999996,3500.0000000,350,1620.000000000000000
32.361010069999999,-110.721039149999996,3510.0000000,351,1620.000000000000000
32.361068420000002,-110.720958159999995,3520.0000000,352,1620.000000000000000
32.361124449999998,-110.720874910000006,3530.0000000,353,1662.000000000000000
32.361180480000002,-110.720791669999997,3540.0000000,354,1662.000000000000000
32.361241710000002,-110.720714419999993,3550.0000000,355,1662.000000000000000
32.361311039999997,-110.720646489999993,3560.0000000,356,1662.000000000000000
32.361381780000002,-110.720580620000007,3570.0000000,357,1662.000000000000000
32.361454219999999,-110.720517650000005,3580.0000000,358,1662.000000000000000
32.361532439999998,-110.720464800000002,3590.0000000,359,1631.000000000000000
32.361608609999998,-110.720408129999996,3600.0000000,360,1631.000000000000000
32.361682660000000,-110.720347489999995,3610.0000000,361,1631.000000000000000
32.361743660000002,-110.720270720000002,3620.0000000,362,1631.000000000000000
32.361798710000002,-110.720186580000004,3630.0000000,363,1631.000000000000000
32.361845690000003,-110.720096029999993,3640.0000000,364,1631.000000000000000
32.361890660000000,-110.720003989999995,3650.0000000,365,1665.000000000000000
32.361925890000002,-110.719906190000003,3660.0000000,366,1665.000000000000000
32.361954249999997,-110.719805679999993,3670.0000000,367,1665.000000000000000
32.361976120000001,-110.719702609999999,3680.0000000,368,1665.000000000000000
32.362009399999998,-110.719604550000000,3690.0000000,369,1665.000000000000000
32.362050060000001,-110.719509720000005,3700.0000000,370,1665.000000000000000
32.362085149999999,-110.719412719999994,3710.0000000,371,1665.000000000000000
32.362100439999999,-110.719308020000000,3720.0000000,372,1665.000000000000000
32.362116120000003,-110.719203419999999,3730.0000000,373,1700.000000000000000
32.362140259999997,-110.719101060000000,3740.0000000,374,1700.000000000000000
32.362160539999998,-110.718997770000001,3750.0000000,375,1700.000000000000000
32.362172030000004,-110.718892400000001,3760.0000000,376,1700.000000000000000
32.362183420000001,-110.718787010000000,3770.0000000,377,1700.000000000000000
32.362193570000002,-110.718681439999997,3780.0000000,378,1700.000000000000000
32.362203729999997,-110.718575880000003,3790.0000000,379,1700.000000000000000
32.362213720000000,-110.718470289999999,3800.0000000,380,1700.000000000000000
32.362223700000001,-110.718364699999995,3810.0000000,381,1723.000000000000000
32.362226659999997,-110.718258599999999,3820.0000000,382,1723.000000000000000
32.362227699999998,-110.718152369999999,3830.0000000,383,1723.000000000000000
32.362228739999999,-110.718046139999998,3840.0000000,384,1723.000000000000000
32.362229610000000,-110.717939909999998,3850.0000000,385,1723.000000000000000
32.362220450000002,-110.717834220000000,3860.0000000,386,1723.000000000000000
32.362211279999997,-110.717728530000002,3870.0000000,387,1723.000000000000000
32.362202109999998,-110.717622840000004,3880.0000000,388,1723.000000000000000
32.362186950000002,-110.717518949999999,3890.0000000,389,1708.000000000000000
32.362151990000001,-110.717421009999995,3900.0000000,390,1708.000000000000000
32.362117040000001,-110.717323080000000,3910.0000000,391,1708.000000000000000
32.362080509999998,-110.717225950000000,3920.0000000,392,1708.000000000000000
32.362043409999998,-110.717129119999996,3930.0000000,393,1708.000000000000000
32.362006319999999,-110.717032279999998,3940.0000000,394,1708.000000000000000
32.361972209999998,-110.716933990000001,3950.0000000,395,1708.000000000000000
32.361940210000000,-110.716834660000004,3960.0000000,396,1708.000000000000000
32.361908200000002,-110.716735340000000,3970.0000000,397,1708.000000000000000
32.361876189999997,-110.716636019999996,3980.0000000,398,1685.000000000000000
32.361844959999999,-110.716536360000006,3990.0000000,399,1685.000000000000000
32.361815000000000,-110.716436150000007,4000.0000000,400,1685.000000000000000
32.361785050000002,-110.716335939999993,4010.0000000,401,1685.000000000000000
